PK,SK,DESCRIPTION
BLACKLIST_URL,https://upgradedecredito.s3.us-east-005.backblazeb2.com/aumento.html,OpenPhish
BLACKLIST_URL,https://aumentoparatodos.s3.us-east-005.backblazeb2.com/aumento.html,OpenPhish
BLACKLIST_URL,https://aumentemaischanches.s3.us-east-005.backblazeb2.com/aumento.html,OpenPhish
BLACKLIST_URL,https://www.roblox.com.ml/users/5356750733/profile,OpenPhish
BLACKLIST_URL,http://www.jzhqomvglkx.sbs/,OpenPhish
BLACKLIST_URL,https://87460.xyz/,OpenPhish
BLACKLIST_URL,https://guest-reservasiont-gate.com/6409188871,OpenPhish
BLACKLIST_URL,http://booking.webapp-for-guest.com/41508084/,OpenPhish
BLACKLIST_URL,https://md5.loutroofai.in.net/mT@m3uYLYN0b2/,OpenPhish
BLACKLIST_URL,http://52f1hd.baollll2.cc/,OpenPhish
BLACKLIST_URL,http://www.constructionpaco.com/humanresponsenetwork/karencomptonopenaccess.html,OpenPhish
BLACKLIST_URL,http://raspy-frog-4e86.amdersonmarcus022.workers.dev/index-2tuka/,OpenPhish
BLACKLIST_URL,http://s.team-wv.com/p/fhtb-mrgw/nwjrmgwv/,OpenPhish
BLACKLIST_URL,https://s.team-vzx.com/user/ggkv-jjqv/rktkmpqc,OpenPhish
BLACKLIST_URL,http://s.team-vzx.com/ctmf-ntwr/njmprwdf/,OpenPhish
BLACKLIST_URL,http://wwu.bnsa.click/wwu.bnsa.click,OpenPhish
BLACKLIST_URL,https://vocal-empanada-b1a82f.netlify.app/contact/facebook.com-1027275509.html,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/89,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/91,OpenPhish
BLACKLIST_URL,https://brilliant-commit-540882.framer.app/,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/221,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/271,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/202,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/24,OpenPhish
BLACKLIST_URL,https://b45036.com/fish/29,OpenPhish
BLACKLIST_URL,https://b45036.com/poker/216,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/288,OpenPhish
BLACKLIST_URL,https://b45036.com/egame/218,OpenPhish
BLACKLIST_URL,https://pub-5ef09a82ae7d4f739f7c56bd1690589c.r2.dev/index.html,OpenPhish
BLACKLIST_URL,https://pub-5a533b66fc614517b92f5493ea982e93.r2.dev/index.html,OpenPhish
BLACKLIST_URL,http://www.8874365.com/,OpenPhish
BLACKLIST_URL,https://pub-9bd41ab389d94380a895a67c9f6a7bd2.r2.dev/index.html,OpenPhish
BLACKLIST_URL,https://bet365080.com/,OpenPhish
BLACKLIST_URL,https://www.bet365-y.com/,OpenPhish
BLACKLIST_URL,https://www.bet365-855.com/,OpenPhish
BLACKLIST_URL,https://www.1732365.com/,OpenPhish
BLACKLIST_URL,https://3889365.com/,OpenPhish
BLACKLIST_URL,https://b45036.com/sport/184,OpenPhish
BLACKLIST_URL,https://b45036.com/fish/214,OpenPhish
